,sentiment,Text,Polarity,Subjectivity,Tokens,vander_positive,vander_negative,vsentiment,afn_score,afn_sentiment
646,1,male maltese been enjoying puppy biscuits from walmart then couldn find them desperate find treat that would measure ordered bags peanut butter crossed fingers they arrived little loves them gets heart shaped biscuit bedtime sleeps crate when hears touch treats beats path crate high excitement they with they well worth price they high quality even smell peanuts them,0.0475,0.48285714285714293,"['male', 'maltese', 'enjoying', 'puppy', 'biscuits', 'walmart', 'find', 'desperate', 'find', 'treat', 'would', 'measure', 'ordered', 'bags', 'peanut', 'butter', 'crossed', 'fingers', 'arrived', 'little', 'loves', 'gets', 'heart', 'shaped', 'biscuit', 'bedtime', 'sleeps', 'crate', 'hears', 'touch', 'treats', 'beats', 'path', 'crate', 'high', 'excitement', 'well', 'worth', 'price', 'high', 'quality', 'even', 'smell', 'peanuts']",28.599999999999998,3.1,Positive,9.0,Positive
647,1,this product does great clearing kidneys helped make husband feel lots better even though early renal failure,0.27083333333333337,0.4625,"['product', 'great', 'clearing', 'kidneys', 'helped', 'make', 'husband', 'feel', 'lots', 'better', 'even', 'though', 'early', 'renal', 'failure']",28.799999999999997,13.600000000000001,Positive,3.0,Positive
648,1,love this with shrimp pound some stir veges little onion chopped very tasty,0.1708333333333333,0.46666666666666673,"['love', 'shrimp', 'pound', 'stir', 'veges', 'little', 'onion', 'chopped', 'tasty']",25.900000000000002,0.0,Positive,3.0,Positive
649,0,this tasted strait bottle tasted like smoky flavored milk yuck depressed stuck with bottles this shelf forgot about last weekend tasted zevia cream soda pleased with flavor tasted weird smokey like lorann gotten tried doctor soda with little vanilla torani syrup tablespoon heavy cream tasted amazing smokiness gone wonderful rich mouthfeel wanted this would help lorann whipping cream bowl added teaspoon vanilla tasted tasted fine then added drop very strong stirred tasted much better whipped fruit such treat will always whip drop with vanilla into desserts whip cream such happy accident find when added vanilla really adds depth flavor tastes different than just bottle cream very potent only drop increase after tasting much will ruin recipe light touch,0.2658750000000001,0.6509999999999999,"['tasted', 'strait', 'bottle', 'tasted', 'like', 'smoky', 'flavored', 'milk', 'yuck', 'depressed', 'stuck', 'bottles', 'shelf', 'forgot', 'last', 'weekend', 'tasted', 'zevia', 'cream', 'soda', 'pleased', 'flavor', 'tasted', 'weird', 'smokey', 'like', 'lorann', 'gotten', 'tried', 'doctor', 'soda', 'little', 'vanilla', 'torani', 'syrup', 'tablespoon', 'heavy', 'cream', 'tasted', 'amazing', 'smokiness', 'gone', 'wonderful', 'rich', 'mouthfeel', 'wanted', 'would', 'help', 'lorann', 'whipping', 'cream', 'bowl', 'added', 'teaspoon', 'vanilla', 'tasted', 'tasted', 'fine', 'added', 'drop', 'strong', 'stirred', 'tasted', 'much', 'better', 'whipped', 'fruit', 'treat', 'always', 'whip', 'drop', 'vanilla', 'desserts', 'whip', 'cream', 'happy', 'accident', 'find', 'added', 'vanilla', 'really', 'adds', 'depth', 'flavor', 'tastes', 'different', 'bottle', 'cream', 'potent', 'drop', 'increase', 'tasting', 'much', 'ruin', 'recipe', 'light', 'touch']",25.5,13.100000000000001,Positive,15.0,Positive
650,1,make coffee creamer with part commercial coffee creamer vanilla butter creme almond bavarian creme flavors rest milk tastes wonderful half price store bought excellent,0.45833333333333337,0.5416666666666667,"['make', 'coffee', 'creamer', 'part', 'commercial', 'coffee', 'creamer', 'vanilla', 'butter', 'creme', 'almond', 'bavarian', 'creme', 'flavors', 'rest', 'milk', 'tastes', 'wonderful', 'half', 'price', 'store', 'bought', 'excellent']",25.2,0.0,Positive,7.0,Positive
651,1,from detroit raised vernor ginger once moved california though found difficult find vernor would here there then disappear guess without advertising just never found home prefer plastic bottles ideal size liter problem with liter size that takes person long drink letting flat case vernor unique that aged three years think that imparts great unique flavor wish would catch again become available more widely recently sale redwood city california area south francisco next gone,0.22291666666666665,0.56875,"['detroit', 'raised', 'vernor', 'ginger', 'moved', 'california', 'though', 'found', 'difficult', 'find', 'vernor', 'would', 'disappear', 'guess', 'without', 'advertising', 'never', 'found', 'home', 'prefer', 'plastic', 'bottles', 'ideal', 'size', 'liter', 'problem', 'liter', 'size', 'takes', 'person', 'long', 'drink', 'letting', 'flat', 'case', 'vernor', 'unique', 'aged', 'three', 'years', 'think', 'imparts', 'great', 'unique', 'flavor', 'wish', 'would', 'catch', 'become', 'available', 'widely', 'recently', 'sale', 'redwood', 'city', 'california', 'area', 'south', 'francisco', 'next', 'gone']",12.1,8.4,Positive,0.0,Neutral
652,1,like vernor drink time fashioned drink from michigan since labeling known lovely green gold colors gnome character look actually called ginger soda instead different than typical ginger taste vernors strong vanilla presence smoother more moist sweeter than ginger closer cream soda than ginger very good ginger more higher carbonation spicier bite vernors grams sugar versus grams schweppes ginger neither caffeine recipe changed over years mostly choice sweeteners they same high fructose corn syrup that cost cutting mega soda companies rather than cane sugar they used down side that that corn syrup syrup drowns some flavors many microbrews using cane sugar again although costs more better taste vernor still aged barrels years doubt accounting smoothness great soda anytime soda also known like other ginger drinks home remedy upset stomach vernor regional soda there many areas country find that sells here they selling glass bottles again soon least there page that says writing this comment search amazon asin what mean vernors quite history there books amazon about soda first vernor ginger images america michigan isbn second book vernor story from gnomes isbn book about company marketing green gold packaging with famous gnome vernor fans,0.18370039682539682,0.49510912698412707,"['like', 'vernor', 'drink', 'time', 'fashioned', 'drink', 'michigan', 'since', 'labeling', 'known', 'lovely', 'green', 'gold', 'colors', 'gnome', 'character', 'look', 'actually', 'called', 'ginger', 'soda', 'instead', 'different', 'typical', 'ginger', 'taste', 'vernors', 'strong', 'vanilla', 'presence', 'smoother', 'moist', 'sweeter', 'ginger', 'closer', 'cream', 'soda', 'ginger', 'good', 'ginger', 'higher', 'carbonation', 'spicier', 'bite', 'vernors', 'grams', 'sugar', 'versus', 'grams', 'schweppes', 'ginger', 'neither', 'caffeine', 'recipe', 'changed', 'years', 'mostly', 'choice', 'sweeteners', 'high', 'fructose', 'corn', 'syrup', 'cost', 'cutting', 'mega', 'soda', 'companies', 'rather', 'cane', 'sugar', 'used', 'side', 'corn', 'syrup', 'syrup', 'drowns', 'flavors', 'many', 'microbrews', 'using', 'cane', 'sugar', 'although', 'costs', 'better', 'taste', 'vernor', 'still', 'aged', 'barrels', 'years', 'doubt', 'accounting', 'smoothness', 'great', 'soda', 'anytime', 'soda', 'also', 'known', 'like', 'ginger', 'drinks', 'home', 'remedy', 'upset', 'stomach', 'vernor', 'regional', 'soda', 'many', 'areas', 'country', 'find', 'sells', 'selling', 'glass', 'bottles', 'soon', 'least', 'page', 'says', 'writing', 'comment', 'search', 'amazon', 'asin', 'mean', 'vernors', 'quite', 'history', 'books', 'amazon', 'soda', 'first', 'vernor', 'ginger', 'images', 'america', 'michigan', 'isbn', 'second', 'book', 'vernor', 'story', 'gnomes', 'isbn', 'book', 'company', 'marketing', 'green', 'gold', 'packaging', 'famous', 'gnome', 'vernor', 'fans']",12.1,4.6,Positive,20.0,Positive
653,1,want find good flavor substitute maple syrup barley malt brown rice syrup this will nicely madhava agave nectar baked goods time always pleased with results time writing this amazon stock vendor however when stock priced well pack other than baking used waffles pancakes small doses teaspoon added oatmeal little goes long using agave nectar less agave nectar than would another sweetener depending your taste recipe recipes with dried fruit need much less heat oven degrees there recipe alternately tablespoon sifted coconut flour absorb more liquid just much your recipe will additionally when baking make sure with ingredients prior adding most bakers might already know this remember read recipes first because sugar typically added with ingredients unless beaten with butter first agave nectar does crystalize like other sugars able substitute corn syrup making hard candy however highly recommend baking makes everything moister looking less caramel flavor need light version this product equally good applications,0.1486217948717949,0.4504700854700853,"['want', 'find', 'good', 'flavor', 'substitute', 'maple', 'syrup', 'barley', 'malt', 'brown', 'rice', 'syrup', 'nicely', 'madhava', 'agave', 'nectar', 'baked', 'goods', 'time', 'always', 'pleased', 'results', 'time', 'writing', 'amazon', 'stock', 'vendor', 'however', 'stock', 'priced', 'well', 'pack', 'baking', 'used', 'waffles', 'pancakes', 'small', 'doses', 'teaspoon', 'added', 'oatmeal', 'little', 'goes', 'long', 'using', 'agave', 'nectar', 'less', 'agave', 'nectar', 'would', 'another', 'sweetener', 'depending', 'taste', 'recipe', 'recipes', 'dried', 'fruit', 'need', 'much', 'less', 'heat', 'oven', 'degrees', 'recipe', 'alternately', 'tablespoon', 'sifted', 'coconut', 'flour', 'absorb', 'liquid', 'much', 'recipe', 'additionally', 'baking', 'make', 'sure', 'ingredients', 'prior', 'adding', 'bakers', 'might', 'already', 'know', 'remember', 'read', 'recipes', 'first', 'sugar', 'typically', 'added', 'ingredients', 'unless', 'beaten', 'butter', 'first', 'agave', 'nectar', 'crystalize', 'like', 'sugars', 'able', 'substitute', 'corn', 'syrup', 'making', 'hard', 'candy', 'however', 'highly', 'recommend', 'baking', 'makes', 'everything', 'moister', 'looking', 'less', 'caramel', 'flavor', 'need', 'light', 'version', 'product', 'equally', 'good', 'applications']",15.1,2.5,Positive,11.0,Positive
654,0,good quality nectar very tasty however expecting fluid ounces ounces weight find that ounces weight makes about fluid ounces,0.22499999999999998,0.2750000000000001,"['good', 'quality', 'nectar', 'tasty', 'however', 'expecting', 'fluid', 'ounces', 'ounces', 'weight', 'find', 'ounces', 'weight', 'makes', 'fluid', 'ounces']",13.900000000000002,0.0,Positive,5.0,Positive
655,1,first time ever used agave nectar great keeps blood sugar stable great also,0.6166666666666667,0.611111111111111,"['first', 'time', 'ever', 'used', 'agave', 'nectar', 'great', 'keeps', 'blood', 'sugar', 'stable', 'great', 'also']",51.0,0.0,Positive,8.0,Positive
656,1,this sweetner best brings true flavors what ever great health benefts,0.7166666666666668,0.5666666666666667,"['sweetner', 'best', 'brings', 'true', 'flavors', 'ever', 'great', 'health', 'benefts']",58.099999999999994,0.0,Positive,8.0,Positive
657,1,love this stuff sweetens without affecting blood glucose levels could only figure make tequila would just kidding,0.25,0.8,"['love', 'stuff', 'sweetens', 'without', 'affecting', 'blood', 'glucose', 'levels', 'could', 'figure', 'make', 'tequila', 'would', 'kidding']",27.200000000000003,0.0,Positive,3.0,Positive
658,1,finally have found natural sugar substitute that added benefit having glycemic index agave delicious have recommended many friends very economical purchase bottles,0.398,0.78,"['finally', 'found', 'natural', 'sugar', 'substitute', 'added', 'benefit', 'glycemic', 'index', 'agave', 'delicious', 'recommended', 'many', 'friends', 'economical', 'purchase', 'bottles']",45.300000000000004,0.0,Positive,8.0,Positive
659,0,used wholesome sweetners agave like little better switched because became expensive this cheeper option taste same seems little less sweet because find have more right sweetness coffee like container doesn pour well have pour into better squeeze bottle that have sticky mess counter every fine price continue have shipped every other month,0.09313186813186815,0.4328754578754579,"['used', 'wholesome', 'sweetners', 'agave', 'like', 'little', 'better', 'switched', 'became', 'expensive', 'cheeper', 'option', 'taste', 'seems', 'little', 'less', 'sweet', 'find', 'right', 'sweetness', 'coffee', 'like', 'container', 'pour', 'well', 'pour', 'better', 'squeeze', 'bottle', 'sticky', 'mess', 'counter', 'every', 'fine', 'price', 'continue', 'shipped', 'every', 'month']",30.9,3.8,Positive,10.0,Positive
660,1,love using this sweeten coffee tastes much better than other glycemic sweeteners there bitter aftertaste,0.19375,0.49375,"['love', 'using', 'sweeten', 'coffee', 'tastes', 'much', 'better', 'glycemic', 'sweeteners', 'bitter', 'aftertaste']",32.4,12.8,Positive,3.0,Positive
661,1,ordered this product times have been very happy with both delivery product works great cooking baking substitute sugar chai lattes,0.9,0.875,"['ordered', 'product', 'times', 'happy', 'delivery', 'product', 'works', 'great', 'cooking', 'baking', 'substitute', 'sugar', 'chai', 'lattes']",31.0,0.0,Positive,6.0,Positive
662,1,really like this product taste great with coffee have lost weight cutting sugar replacing with honey agave nectar,0.13333333333333333,0.6166666666666667,"['really', 'like', 'product', 'taste', 'great', 'coffee', 'lost', 'weight', 'cutting', 'sugar', 'replacing', 'honey', 'agave', 'nectar']",27.900000000000002,15.4,Positive,1.0,Positive
663,0,have been using diet guided glycemic eating about months with fair success this amber agave nectar become primary sweetener because glycemic effect blood sugar taste mellow sweetening power higher than sugar less without twang honey thing have tried still using sugar making kombucha still sugar sure would good idea introduce element into kombucha actually that just over caution nothing related actual chemistry circumstance primary uses sweetening yogurt using little baking salad dressings fruit desserts because limiting sweets consumption this nice have when need plan using some homemade jams later this season subscription cost about less than local walmart more than less than health food store this same brand best date bottles received,0.23312499999999997,0.3556944444444444,"['using', 'diet', 'guided', 'glycemic', 'eating', 'months', 'fair', 'success', 'amber', 'agave', 'nectar', 'become', 'primary', 'sweetener', 'glycemic', 'effect', 'blood', 'sugar', 'taste', 'mellow', 'sweetening', 'power', 'higher', 'sugar', 'less', 'without', 'twang', 'honey', 'thing', 'tried', 'still', 'using', 'sugar', 'making', 'kombucha', 'still', 'sugar', 'sure', 'would', 'good', 'idea', 'introduce', 'element', 'kombucha', 'actually', 'caution', 'nothing', 'related', 'actual', 'chemistry', 'circumstance', 'primary', 'uses', 'sweetening', 'yogurt', 'using', 'little', 'baking', 'salad', 'dressings', 'fruit', 'desserts', 'limiting', 'sweets', 'consumption', 'nice', 'need', 'plan', 'using', 'homemade', 'jams', 'later', 'season', 'subscription', 'cost', 'less', 'local', 'walmart', 'less', 'health', 'food', 'store', 'brand', 'best', 'date', 'bottles', 'received']",16.900000000000002,0.0,Positive,13.0,Positive
664,1,glad introduced this brand sweetner replace sugar this much better really like sweetens herbal sweet teas without having much used place pancake syrup learning what first thing learn once learned became hooked would even look sugar more highly reccomend want clean fresh taste feel your foods purchase this sweetner take advantage ship save will save lots money long,0.2978787878787879,0.5021212121212122,"['glad', 'introduced', 'brand', 'sweetner', 'replace', 'sugar', 'much', 'better', 'really', 'like', 'sweetens', 'herbal', 'sweet', 'teas', 'without', 'much', 'used', 'place', 'pancake', 'syrup', 'learning', 'first', 'thing', 'learn', 'learned', 'became', 'hooked', 'would', 'even', 'look', 'sugar', 'highly', 'reccomend', 'want', 'clean', 'fresh', 'taste', 'feel', 'foods', 'purchase', 'sweetner', 'take', 'advantage', 'ship', 'save', 'save', 'lots', 'money', 'long']",37.7,0.0,Positive,19.0,Positive
665,1,love this product best natural sweetener have ever tried have tried many also pancake syrup substitute honey your peanut butter honey sandwich last long time good value,0.39285714285714285,0.4095238095238095,"['love', 'product', 'best', 'natural', 'sweetener', 'ever', 'tried', 'tried', 'many', 'also', 'pancake', 'syrup', 'substitute', 'honey', 'peanut', 'butter', 'honey', 'sandwich', 'last', 'long', 'time', 'good', 'value']",42.4,0.0,Positive,10.0,Positive
666,1,have been using agave nectar several months have found staple home madhava agave nectar good tasting good,0.4666666666666666,0.4000000000000001,"['using', 'agave', 'nectar', 'several', 'months', 'found', 'staple', 'home', 'madhava', 'agave', 'nectar', 'good', 'tasting', 'good']",27.900000000000002,0.0,Positive,6.0,Positive
667,1,this stuff great because glycemic substitute this sugar doing your body great favor this size economical shipping fast mine very soon,0.4600000000000001,0.6599999999999999,"['stuff', 'great', 'glycemic', 'substitute', 'sugar', 'body', 'great', 'favor', 'size', 'economical', 'shipping', 'fast', 'mine', 'soon']",37.7,0.0,Positive,8.0,Positive
668,1,save little money buying larger quantities opposed smaller bottles like taste agave cross between honey maple good pies cereal frozen yogurt,0.1025,0.42000000000000004,"['save', 'little', 'money', 'buying', 'larger', 'quantities', 'opposed', 'smaller', 'bottles', 'like', 'taste', 'agave', 'cross', 'honey', 'maple', 'good', 'pies', 'cereal', 'frozen', 'yogurt']",32.300000000000004,0.0,Positive,7.0,Positive
669,1,this awesome product which ordered many times honey like flavored lower glycemic sweetener that great coffee,0.7666666666666666,0.75,"['awesome', 'product', 'ordered', 'many', 'times', 'honey', 'like', 'flavored', 'lower', 'glycemic', 'sweetener', 'great', 'coffee']",43.0,8.799999999999999,Positive,9.0,Positive
670,1,thank this product time appreciate your promptness price excellent thanks again,0.6,0.6,"['thank', 'product', 'time', 'appreciate', 'promptness', 'price', 'excellent', 'thanks']",62.8,0.0,Positive,9.0,Positive
671,1,glycemic index diet help control blood sugar hormone levels nutritionist recommended agave nectar sweetener since index opposed honey sugar tried supermarkets health food stores wholesale clubs prices usually around bottle this used like honey substitute every sugar reduce liquids also carrot cake recipe equal substitution instead sugar where substitute whole wheat flour instead white flour decrease other liquids delicious never know that actually good,0.21785714285714283,0.4107142857142857,"['glycemic', 'index', 'diet', 'help', 'control', 'blood', 'sugar', 'hormone', 'levels', 'nutritionist', 'recommended', 'agave', 'nectar', 'sweetener', 'since', 'index', 'opposed', 'honey', 'sugar', 'tried', 'supermarkets', 'health', 'food', 'stores', 'wholesale', 'clubs', 'prices', 'usually', 'around', 'bottle', 'used', 'like', 'honey', 'substitute', 'every', 'sugar', 'reduce', 'liquids', 'also', 'carrot', 'cake', 'recipe', 'equal', 'substitution', 'instead', 'sugar', 'substitute', 'whole', 'wheat', 'flour', 'instead', 'white', 'flour', 'decrease', 'liquids', 'delicious', 'never', 'know', 'actually', 'good']",18.7,0.0,Positive,12.0,Positive
672,0,very disappointed with this product because could many calories time ordered received calories tablespoon granulated sugar only calories tablespoon could agave nectar better than sugar,0.006249999999999978,0.74375,"['disappointed', 'product', 'could', 'many', 'calories', 'time', 'ordered', 'received', 'calories', 'tablespoon', 'granulated', 'sugar', 'calories', 'tablespoon', 'could', 'agave', 'nectar', 'better', 'sugar']",9.9,11.600000000000001,Negative,0.0,Neutral
673,1,dinner with friends family saloon entertainment complex sanford besides having awesome staff keith fabulous food escargot must they serve china mist this time chose tropical organic green have doubt best flavored have ever,0.38,0.5999999999999999,"['dinner', 'friends', 'family', 'saloon', 'entertainment', 'complex', 'sanford', 'besides', 'awesome', 'staff', 'keith', 'fabulous', 'food', 'escargot', 'must', 'serve', 'china', 'mist', 'time', 'chose', 'tropical', 'organic', 'green', 'doubt', 'best', 'flavored', 'ever']",37.4,5.3,Positive,10.0,Positive
674,1,tried conventional kettle crinkle chip verson salt peper compare these those these easily some most spicy chips will ever oompletely enjoyable finish indside just coated with spices great stuff,0.41809523809523813,0.608095238095238,"['tried', 'conventional', 'kettle', 'crinkle', 'chip', 'verson', 'salt', 'peper', 'compare', 'easily', 'spicy', 'chips', 'ever', 'oompletely', 'enjoyable', 'finish', 'indside', 'coated', 'spices', 'great', 'stuff']",26.6,0.0,Positive,5.0,Positive
675,1,these best tasting tortilla chips have ever have become allergic tomatoes love tortilla chips there much flavor these chips that longer miss pico gallo prefer them plain they also have just right amount heat make them flovorful overpoweringly spicy,0.35428571428571426,0.3985714285714286,"['best', 'tasting', 'tortilla', 'chips', 'ever', 'become', 'allergic', 'tomatoes', 'love', 'tortilla', 'chips', 'much', 'flavor', 'chips', 'longer', 'miss', 'pico', 'gallo', 'prefer', 'plain', 'also', 'right', 'amount', 'heat', 'make', 'flovorful', 'overpoweringly', 'spicy']",17.8,8.1,Positive,2.0,Positive
676,1,these potato chips delicious have potato chips approximately years been difficult find organic chips amazon lowered price these finally chance order them most definitely will ordering them again family love them they pure void artificial flavorings true flavor present satisifies need something salty sweet spicy crunchy,0.11785714285714284,0.6666666666666666,"['potato', 'chips', 'delicious', 'potato', 'chips', 'approximately', 'years', 'difficult', 'find', 'organic', 'chips', 'amazon', 'lowered', 'price', 'finally', 'chance', 'order', 'definitely', 'ordering', 'family', 'love', 'pure', 'void', 'artificial', 'flavorings', 'true', 'flavor', 'present', 'satisifies', 'need', 'something', 'salty', 'sweet', 'spicy', 'crunchy']",33.2,6.5,Positive,12.0,Positive
677,0,these chips great snack want junk assiciated with chips them like them,0.8,0.75,"['chips', 'great', 'snack', 'want', 'junk', 'assiciated', 'chips', 'like']",46.7,0.0,Positive,6.0,Positive
678,0,love these chips flavor plain they sweet spicy same time only drawback much salt still great flavor,0.2336734693877551,0.5260204081632653,"['love', 'chips', 'flavor', 'plain', 'sweet', 'spicy', 'time', 'drawback', 'much', 'salt', 'still', 'great', 'flavor']",44.7,0.0,Positive,8.0,Positive
679,1,thesedon like food they might much they have great balance sweetness spice course kettle chips just good chips they good make them even plain ones tasty also like that they ridged chips those usually crunchy hard chew want have work that hard deliciousness like spicy barbecue will definitely like these chips,0.1502645502645502,0.48227513227513225,"['thesedon', 'like', 'food', 'might', 'much', 'great', 'balance', 'sweetness', 'spice', 'course', 'kettle', 'chips', 'good', 'chips', 'good', 'make', 'even', 'plain', 'ones', 'tasty', 'also', 'like', 'ridged', 'chips', 'usually', 'crunchy', 'hard', 'chew', 'want', 'work', 'hard', 'deliciousness', 'like', 'spicy', 'barbecue', 'definitely', 'like', 'chips']",42.3,4.0,Positive,16.0,Positive
680,1,just right amount spice make them they also sweet very hard find jersey have just around,0.08551587301587299,0.6299603174603174,"['right', 'amount', 'spice', 'make', 'also', 'sweet', 'hard', 'find', 'jersey', 'around']",16.0,9.1,Positive,1.0,Positive
681,1,believe wonderful this chip slightly spicy after taste gives chip extra punch flavor family offically addicted,0.10833333333333334,0.4666666666666667,"['believe', 'wonderful', 'chip', 'slightly', 'spicy', 'taste', 'gives', 'chip', 'extra', 'punch', 'flavor', 'family', 'offically', 'addicted']",19.8,0.0,Positive,4.0,Positive
682,0,these chips perfect snacking with without salsa texture brittle thin like other plocky chips only downside spice minimal,0.075,0.765,"['chips', 'perfect', 'snacking', 'without', 'salsa', 'texture', 'brittle', 'thin', 'like', 'plocky', 'chips', 'downside', 'spice', 'minimal']",26.700000000000003,8.6,Positive,3.0,Positive
683,0,think plocky brand whole above quality found these lack taste somewhat little greasy,0.00416666666666667,0.3333333333333333,"['think', 'plocky', 'brand', 'whole', 'quality', 'found', 'lack', 'taste', 'somewhat', 'little', 'greasy']",0.0,16.1,Negative,0.0,Neutral
684,1,these best chips have ever eaten everyone family loves them sweet spicy crispy really good delivery perfect crushed chips fantastic overall,0.47857142857142854,0.5071428571428571,"['best', 'chips', 'ever', 'eaten', 'everyone', 'family', 'loves', 'sweet', 'spicy', 'crispy', 'really', 'good', 'delivery', 'perfect', 'crushed', 'chips', 'fantastic', 'overall']",56.3,7.3,Positive,16.0,Positive
685,1,nice case chips that quite tasty definitely enjoy kettle salt black pepper just wish they were bigger bags,0.20833333333333334,0.6083333333333334,"['nice', 'case', 'chips', 'quite', 'tasty', 'definitely', 'enjoy', 'kettle', 'salt', 'black', 'pepper', 'wish', 'bigger', 'bags']",46.0,0.0,Positive,6.0,Positive
686,1,ordered these this week from organic foods delivery service word spicy burning spicy more like tongue warming sweetish salty really strongly flavored delicious chip like barbecue flavor this nice sweet mexi fied barecue also like that organic less than minutes dang they sinfully delicious granted whole skimpy price which often case when comes organic calories geesh cals serving that about course fried chips verdict fattening crispy flavorful delicious best stick very small servings side sandwich soup enjoy,0.4993055555555556,0.6391666666666667,"['ordered', 'week', 'organic', 'foods', 'delivery', 'service', 'word', 'spicy', 'burning', 'spicy', 'like', 'tongue', 'warming', 'sweetish', 'salty', 'really', 'strongly', 'flavored', 'delicious', 'chip', 'like', 'barbecue', 'flavor', 'nice', 'sweet', 'mexi', 'fied', 'barecue', 'also', 'like', 'organic', 'less', 'minutes', 'dang', 'sinfully', 'delicious', 'granted', 'whole', 'skimpy', 'price', 'often', 'case', 'comes', 'organic', 'calories', 'geesh', 'cals', 'serving', 'course', 'fried', 'chips', 'verdict', 'fattening', 'crispy', 'flavorful', 'delicious', 'best', 'stick', 'small', 'servings', 'side', 'sandwich', 'soup', 'enjoy']",39.2,0.0,Positive,25.0,Positive
687,1,first think that these chips aren that spicy spice will grow with each bite they really very good,0.58,0.5566666666666668,"['first', 'think', 'chips', 'spicy', 'spice', 'grow', 'bite', 'really', 'good']",17.0,0.0,Positive,3.0,Positive
688,1,enough good things about plocky chips have purchased this flavor black bean flavor href http amazon product gwko plocky tortilla chips black beans rice ounce bags pack love them they taste better than more well known brands very satisfying have never eaten tortilla chip that didn make feel guilty afterwards with plocky always less feel satisfied actually prefer these eaten themselves dips keep desk work have even them lunch when there time grab something bring them work share with friends they love them plocky chips will continue purchase them amazon,0.2192307692307692,0.564102564102564,"['enough', 'good', 'things', 'plocky', 'chips', 'purchased', 'flavor', 'black', 'bean', 'flavor', 'href', 'http', 'amazon', 'product', 'gwko', 'plocky', 'tortilla', 'chips', 'black', 'beans', 'rice', 'ounce', 'bags', 'pack', 'love', 'taste', 'better', 'well', 'known', 'brands', 'satisfying', 'never', 'eaten', 'tortilla', 'chip', 'make', 'feel', 'guilty', 'afterwards', 'plocky', 'always', 'less', 'feel', 'satisfied', 'actually', 'prefer', 'eaten', 'dips', 'keep', 'desk', 'work', 'even', 'lunch', 'time', 'grab', 'something', 'bring', 'work', 'share', 'friends', 'love', 'plocky', 'chips', 'continue', 'purchase', 'amazon']",27.800000000000004,2.5,Positive,11.0,Positive
689,1,aunt gave these immediately addicted there actual pieces beans chips they overly salty like other chips love agreed they awesome without salsa trans,0.195,0.5349999999999999,"['aunt', 'gave', 'immediately', 'addicted', 'actual', 'pieces', 'beans', 'chips', 'overly', 'salty', 'like', 'chips', 'love', 'agreed', 'awesome', 'without', 'salsa', 'trans']",40.400000000000006,0.0,Positive,10.0,Positive
690,0,excited thinking they favorite discontinued kettle flavor disappointed when opened found this substitution keeping them would have ordered bags this flavor very good chip could this flavor grocery store favorite food items always discontinued star substitution country start chip chip longed,0.307,0.8560000000000001,"['excited', 'thinking', 'favorite', 'discontinued', 'kettle', 'flavor', 'disappointed', 'opened', 'found', 'substitution', 'keeping', 'would', 'ordered', 'bags', 'flavor', 'good', 'chip', 'could', 'flavor', 'grocery', 'store', 'favorite', 'food', 'items', 'always', 'discontinued', 'star', 'substitution', 'country', 'start', 'chip', 'chip', 'longed']",22.900000000000002,6.1,Positive,8.0,Positive
691,1,love these chips they eaten alone since they crisp tasty with every that have introduced chips loves them expiration date months from ordering bags didn come near them going stale,0.0875,0.47916666666666663,"['love', 'chips', 'eaten', 'alone', 'since', 'crisp', 'tasty', 'every', 'introduced', 'chips', 'loves', 'expiration', 'date', 'months', 'ordering', 'bags', 'come', 'near', 'going', 'stale']",21.4,5.4,Positive,4.0,Positive
692,1,bought these chips wanted they were tasty sure unique different flavor right thickness remains crunchy spicy flavorful with hint tabasco paprika sauce heat there some rice granules embedded with tortilla chips however some spices lacking from this chip liked this very much would recommend this anyone wants beans rice tortilla chips ahead other ingredients nachos except cheese maybe some pastor shredded meat tomatoes etcetera,0.26196428571428576,0.5699503968253967,"['bought', 'chips', 'wanted', 'tasty', 'sure', 'unique', 'different', 'flavor', 'right', 'thickness', 'remains', 'crunchy', 'spicy', 'flavorful', 'hint', 'tabasco', 'paprika', 'sauce', 'heat', 'rice', 'granules', 'embedded', 'tortilla', 'chips', 'however', 'spices', 'lacking', 'chip', 'liked', 'much', 'would', 'recommend', 'anyone', 'wants', 'beans', 'rice', 'tortilla', 'chips', 'ahead', 'ingredients', 'nachos', 'except', 'cheese', 'maybe', 'pastor', 'shredded', 'meat', 'tomatoes', 'etcetera']",11.4,0.0,Positive,4.0,Positive
693,1,love these chips unique taste incredible crispy texture used them henry diego before moved there have been ordering them from amazon since running them constantly,0.44375,0.7083333333333334,"['love', 'chips', 'unique', 'taste', 'incredible', 'crispy', 'texture', 'used', 'henry', 'diego', 'moved', 'ordering', 'amazon', 'since', 'running', 'constantly']",20.4,0.0,Positive,3.0,Positive
694,0,these chips only ones found tasty healthy they have fewer calories plus higher fiber those want good taste nutrition perfect blend,0.49000000000000005,0.72,"['chips', 'ones', 'found', 'tasty', 'healthy', 'fewer', 'calories', 'plus', 'higher', 'fiber', 'want', 'good', 'taste', 'nutrition', 'perfect', 'blend']",38.4,0.0,Positive,9.0,Positive
695,1,love these always them local stores they keep them stocked even though always buying them strong enough condiment great flavor grain texture,0.3466666666666667,0.5166666666666666,"['love', 'always', 'local', 'stores', 'keep', 'stocked', 'even', 'though', 'always', 'buying', 'strong', 'enough', 'condiment', 'great', 'flavor', 'grain', 'texture']",37.9,0.0,Positive,8.0,Positive
